Order Id,Order Item Id,order date (DateOrders),shipping date (DateOrders),Days for shipping (real),Days for shipment (scheduled),Delivery Status,Late_delivery_risk,Order Status,Shipping Mode,Customer Id,Customer Segment,Market,Order Region,Order Country,Category Name,Product Name,Product Price,Order Item Quantity,Order Item Discount,Sales,Order Item Total,Order Profit Per Order,Benefit per order
30692,2681,06/01/2017 00:00,06/08/2017 00:00,7,6,Late delivery,1,PENDING_PAYMENT,Standard Class,3120,Corporate,Africa,West Africa,SampleLand,Men's Footwear,Sample Product,235.01,1,23.82,235.01,211.19,38.7,66.33
48220,2682,07/11/2017 00:00,07/17/2017 00:00,6,4,Late delivery,1,ON_HOLD,First Class,30,Corporate,USCA,Western Europe,SampleLand,Men's Footwear,Sample Product,403.13,4,102.48,1612.52,1510.04,425.8,261.89
49256,2683,06/19/2015 00:00,06/23/2015 00:00,4,4,Late delivery,0,CLOSED,Second Class,10735,Consumer,Europe,South America,SampleLand,Men's Footwear,Sample Product,397.86,5,143.79,1989.3,1845.51,126.31,57.93
55114,2684,09/01/2016 00:00,09/06/2016 00:00,5,6,Shipping on time,0,PENDING_PAYMENT,Standard Class,7155,Consumer,Pacific Asia,Oceania,SampleLand,Electronics,Sample Product,304.19,3,19.21,912.57,893.36,224.72,246.24
4328,2685,10/11/2015 00:00,10/11/2015 00:00,0,1,Late delivery,0,ON_HOLD,Standard Class,594,Home Office,Pacific Asia,Central America,SampleLand,Indoor/Outdoor Games,Sample Product,489.16,5,191.32,2445.8,2254.48,2.62,335.44
19171,2686,04/09/2017 00:00,04/15/2017 00:00,6,6,Late delivery,0,COMPLETE,Standard Class,3843,Consumer,Africa,South America,SampleLand,Fishing,Sample Product,237.24,3,93.63,711.72,618.09,182.47,62.04
52606,2687,08/25/2015 00:00,08/29/2015 00:00,4,4,Advance shipping,0,PENDING_PAYMENT,Standard Class,11642,Home Office,Pacific Asia,Southeast Asia,SampleLand,Men's Footwear,Sample Product,29.3,1,2.02,29.3,27.28,-1.53,6.5
38515,2688,01/02/2017 00:00,01/05/2017 00:00,3,4,Late delivery,0,PENDING_PAYMENT,Second Class,10344,Corporate,USCA,South America,SampleLand,Indoor/Outdoor Games,Sample Product,411.52,1,57.9,411.52,353.62,92.55,23.03
22609,2689,09/09/2015 00:00,09/13/2015 00:00,4,4,Late delivery,0,PROCESSING,Standard Class,6641,Consumer,Pacific Asia,Oceania,SampleLand,Women's Apparel,Sample Product,118.43,1,2.77,118.43,115.66,2.39,30.23
37704,2690,07/05/2016 00:00,07/11/2016 00:00,6,4,Shipping on time,1,PENDING_PAYMENT,First Class,1160,Consumer,Europe,West Africa,SampleLand,Cardio Equipment,Sample Product,96.36,2,21.3,192.72,171.42,33.52,-16.81
27789,2691,10/02/2017 00:00,10/06/2017 00:00,4,1,Late delivery,1,CLOSED,Standard Class,7804,Home Office,USCA,Oceania,SampleLand,Water Sports,Sample Product,44.3,2,9.41,88.6,79.19,11.46,0.85
53249,2692,03/15/2016 00:00,03/20/2016 00:00,5,4,Advance shipping,1,PENDING_PAYMENT,Second Class,728,Consumer,USCA,Western Europe,SampleLand,Indoor/Outdoor Games,Sample Product,170.67,3,52.34,512.01,459.67,73.62,63.75
33487,2693,07/28/2017 00:00,07/31/2017 00:00,3,4,Shipping on time,0,PENDING,Standard Class,4698,Consumer,Africa,Central America,SampleLand,Women's Apparel,Sample Product,169.82,3,50.65,509.46,458.81,156.54,126.79
26833,2694,11/26/2017 00:00,11/30/2017 00:00,4,2,Shipping on time,1,CLOSED,First Class,4859,Consumer,LATAM,Oceania,SampleLand,Cleats,Sample Product,158.36,5,2.65,791.8,789.15,133.62,185.24
37414,2695,07/27/2017 00:00,07/28/2017 00:00,1,2,Advance shipping,0,ON_HOLD,First Class,9319,Consumer,Africa,Central America,SampleLand,Fishing,Sample Product,300.66,1,33.47,300.66,267.19,-0.85,85.59
11410,2696,06/29/2015 00:00,07/02/2015 00:00,3,4,Shipping on time,0,PENDING_PAYMENT,Standard Class,8085,Corporate,USCA,US Center,SampleLand,Indoor/Outdoor Games,Sample Product,378.26,5,141.76,1891.3,1749.54,148.25,30.35
46244,2697,06/15/2017 00:00,06/18/2017 00:00,3,2,Late delivery,1,PROCESSING,Standard Class,5746,Consumer,Europe,Oceania,SampleLand,Camping & Hiking,Sample Product,469.51,2,73.83,939.02,865.19,-48.87,272.66
12185,2698,02/25/2015 00:00,03/04/2015 00:00,7,6,Late delivery,1,COMPLETE,Same Day,78,Corporate,Europe,Central America,SampleLand,Water Sports,Sample Product,56.08,5,2.14,280.4,278.26,14.18,-13.46
1424,2699,03/29/2016 00:00,03/31/2016 00:00,2,2,Late delivery,0,CLOSED,Second Class,220,Corporate,USCA,US Center,SampleLand,Water Sports,Sample Product,83.69,1,2.36,83.69,81.33,2.59,-0.85
3077,2700,07/24/2017 00:00,07/31/2017 00:00,7,4,Advance shipping,1,PENDING,Standard Class,9734,Consumer,Europe,Oceania,SampleLand,Camping & Hiking,Sample Product,299.02,1,40.86,299.02,258.16,48.96,28.43
3968,2701,02/03/2017 00:00,02/04/2017 00:00,1,2,Shipping on time,0,ON_HOLD,Second Class,7816,Corporate,Europe,Oceania,SampleLand,Water Sports,Sample Product,58.09,1,2.75,58.09,55.34,17.22,-0.28
6044,2702,07/22/2016 00:00,07/25/2016 00:00,3,4,Late delivery,0,ON_HOLD,Standard Class,4038,Consumer,Pacific Asia,South America,SampleLand,Indoor/Outdoor Games,Sample Product,191.67,2,22.65,383.34,360.69,9.61,-30.94
3041,2703,03/22/2016 00:00,03/27/2016 00:00,5,4,Shipping on time,1,CLOSED,Standard Class,9007,Corporate,USCA,Western Europe,SampleLand,Electronics,Sample Product,316.03,5,44.85,1580.15,1535.3,432.05,288.27
18073,2704,06/10/2017 00:00,06/15/2017 00:00,5,4,Advance shipping,1,CLOSED,First Class,11043,Consumer,Africa,Western Europe,SampleLand,Electronics,Sample Product,392.47,3,111.65,1177.41,1065.76,313.58,88.93
57647,2705,03/06/2017 00:00,03/13/2017 00:00,7,4,Late delivery,1,PROCESSING,Same Day,158,Corporate,Africa,US Center,SampleLand,Camping & Hiking,Sample Product,116.62,1,12.96,116.62,103.66,19.14,32.68
6154,2706,06/03/2016 00:00,06/06/2016 00:00,3,4,Late delivery,0,COMPLETE,Standard Class,10869,Home Office,Europe,Oceania,SampleLand,Indoor/Outdoor Games,Sample Product,337.31,4,186.45,1349.24,1162.79,249.4,398.49
40566,2707,08/10/2017 00:00,08/13/2017 00:00,3,2,Late delivery,1,PENDING_PAYMENT,Standard Class,2976,Corporate,LATAM,Oceania,SampleLand,Fishing,Sample Product,326.48,3,82.58,979.44,896.86,232.47,283.85
52265,2708,08/18/2015 00:00,08/21/2015 00:00,3,4,Late delivery,0,PENDING,Standard Class,9165,Consumer,Africa,South America,SampleLand,Electronics,Sample Product,431.21,4,71.31,1724.84,1653.53,111.58,218.76
48553,2709,07/02/2015 00:00,07/05/2015 00:00,3,4,Late delivery,0,PENDING_PAYMENT,First Class,7081,Consumer,Africa,Southeast Asia,SampleLand,Indoor/Outdoor Games,Sample Product,163.74,4,6.97,654.96,647.99,222.85,25.05
21721,2710,11/10/2016 00:00,11/15/2016 00:00,5,4,Late delivery,1,PROCESSING,First Class,8844,Home Office,Pacific Asia,West Africa,SampleLand,Indoor/Outdoor Games,Sample Product,377.55,4,60.28,1510.2,1449.92,104.11,478.22
3166,2711,11/02/2017 00:00,11/08/2017 00:00,6,4,Late delivery,1,PROCESSING,First Class,1413,Home Office,USCA,US Center,SampleLand,Water Sports,Sample Product,378.48,1,35.11,378.48,343.37,-21.22,23.37
22108,2712,09/02/2015 00:00,09/05/2015 00:00,3,4,Late delivery,0,COMPLETE,Standard Class,7210,Corporate,Europe,Central America,SampleLand,Men's Footwear,Sample Product,127.21,3,55.76,381.63,325.87,74.88,22.97
36094,2713,09/04/2015 00:00,09/11/2015 00:00,7,4,Late delivery,1,PENDING,Standard Class,11599,Consumer,USCA,Oceania,SampleLand,Indoor/Outdoor Games,Sample Product,314.37,4,14.94,1257.48,1242.54,63.05,230.84
45450,2714,06/09/2015 00:00,06/12/2015 00:00,3,2,Late delivery,1,CLOSED,Standard Class,9534,Consumer,USCA,Oceania,SampleLand,Men's Footwear,Sample Product,340.83,3,59.57,1022.49,962.92,-84.27,178.5
8509,2715,07/16/2017 00:00,07/19/2017 00:00,3,2,Shipping on time,1,PROCESSING,Standard Class,9580,Home Office,Europe,US Center,SampleLand,Women's Apparel,Sample Product,144.47,5,72.3,722.35,650.05,-12.62,-34.41
18080,2716,08/15/2015 00:00,08/19/2015 00:00,4,1,Late delivery,1,PENDING,Standard Class,2137,Consumer,USCA,South America,SampleLand,Camping & Hiking,Sample Product,231.38,5,99.71,1156.9,1057.19,69.99,-14.58
36089,2717,06/29/2016 00:00,07/03/2016 00:00,4,4,Late delivery,0,CLOSED,Standard Class,3308,Corporate,Europe,West Africa,SampleLand,Men's Footwear,Sample Product,223.53,5,109.25,1117.65,1008.4,-4.29,-100.83
42911,2718,12/03/2017 00:00,12/09/2017 00:00,6,6,Advance shipping,0,PENDING,Second Class,9805,Consumer,Pacific Asia,Western Europe,SampleLand,Electronics,Sample Product,389.02,2,54.06,778.04,723.98,-27.96,-40.16
18655,2719,01/24/2015 00:00,01/30/2015 00:00,6,4,Advance shipping,1,CLOSED,Second Class,4838,Corporate,LATAM,Western Europe,SampleLand,Indoor/Outdoor Games,Sample Product,10.34,3,1.24,31.02,29.78,-0.8,1.62
49345,2720,08/09/2016 00:00,08/12/2016 00:00,3,4,Late delivery,0,CLOSED,Second Class,6782,Consumer,LATAM,Oceania,SampleLand,Women's Apparel,Sample Product,255.5,5,92.51,1277.5,1184.99,215.58,387.36
48108,2721,07/06/2016 00:00,07/11/2016 00:00,5,2,Late delivery,1,PENDING,Standard Class,2009,Consumer,USCA,South America,SampleLand,Women's Apparel,Sample Product,100.33,2,11.48,200.66,189.18,-7.99,49.13
21611,2722,06/06/2017 00:00,06/15/2017 00:00,9,6,Shipping on time,1,COMPLETE,Second Class,9383,Consumer,Africa,West Africa,SampleLand,Fishing,Sample Product,326.95,4,139.14,1307.8,1168.66,295.08,2.93
32165,2723,02/07/2016 00:00,02/11/2016 00:00,4,1,Shipping on time,1,COMPLETE,Standard Class,5349,Home Office,Pacific Asia,South America,SampleLand,Cleats,Sample Product,343.38,2,17.68,686.76,669.08,186.53,-31.92
28669,2724,04/15/2016 00:00,04/20/2016 00:00,5,4,Late delivery,1,CLOSED,Standard Class,5926,Corporate,Africa,West Africa,SampleLand,Men's Footwear,Sample Product,255.55,1,19.02,255.55,236.53,53.35,82.65
40129,2725,06/30/2015 00:00,07/08/2015 00:00,8,6,Late delivery,1,COMPLETE,Second Class,11424,Corporate,Africa,West Africa,SampleLand,Indoor/Outdoor Games,Sample Product,275.59,2,79.29,551.18,471.89,4.86,105.75
19334,2726,04/10/2017 00:00,04/17/2017 00:00,7,4,Late delivery,1,COMPLETE,Second Class,7571,Home Office,USCA,Southeast Asia,SampleLand,Indoor/Outdoor Games,Sample Product,164.38,5,65.56,821.9,756.34,120.55,102.48
19775,2727,05/19/2017 00:00,05/20/2017 00:00,1,2,Late delivery,0,ON_HOLD,Standard Class,5288,Consumer,Africa,South America,SampleLand,Camping & Hiking,Sample Product,163.53,5,29.09,817.65,788.56,-57.19,268.33
25390,2728,06/06/2015 00:00,06/08/2015 00:00,2,2,Late delivery,0,ON_HOLD,First Class,4099,Home Office,USCA,US Center,SampleLand,Electronics,Sample Product,375.11,5,263.29,1875.55,1612.26,522.72,531.0
12951,2729,03/29/2016 00:00,04/03/2016 00:00,5,4,Late delivery,1,PENDING_PAYMENT,Standard Class,7214,Consumer,Africa,Western Europe,SampleLand,Cleats,Sample Product,74.55,2,5.46,149.1,143.64,-13.89,-6.88
34845,2730,08/11/2017 00:00,08/15/2017 00:00,4,2,Late delivery,1,PENDING_PAYMENT,Second Class,5093,Consumer,Europe,South America,SampleLand,Cleats,Sample Product,388.04,4,174.89,1552.16,1377.27,-0.44,256.45
57484,2731,01/06/2015 00:00,01/12/2015 00:00,6,4,Shipping on time,1,COMPLETE,First Class,2710,Consumer,Europe,Central America,SampleLand,Water Sports,Sample Product,330.96,2,10.88,661.92,651.04,-40.79,137.02
20979,2732,10/29/2015 00:00,11/05/2015 00:00,7,4,Late delivery,1,COMPLETE,Second Class,4377,Home Office,Pacific Asia,Southeast Asia,SampleLand,Cleats,Sample Product,443.39,1,56.67,443.39,386.72,134.43,111.62
51659,2733,08/08/2016 00:00,08/11/2016 00:00,3,2,Advance shipping,1,COMPLETE,Standard Class,3442,Corporate,Pacific Asia,US Center,SampleLand,Electronics,Sample Product,137.47,2,7.45,274.94,267.49,-21.85,33.27
27848,2734,12/30/2015 00:00,12/31/2015 00:00,1,2,Late delivery,0,PENDING,Standard Class,8887,Consumer,USCA,South America,SampleLand,Indoor/Outdoor Games,Sample Product,258.03,1,15.26,258.03,242.77,-24.09,49.99
9947,2735,09/26/2015 00:00,10/01/2015 00:00,5,6,Shipping on time,0,COMPLETE,Standard Class,6031,Home Office,Pacific Asia,West Africa,SampleLand,Water Sports,Sample Product,29.1,4,16.86,116.4,99.54,-5.45,5.93
29773,2736,05/27/2016 00:00,06/03/2016 00:00,7,4,Advance shipping,1,PROCESSING,First Class,2407,Corporate,LATAM,South America,SampleLand,Fishing,Sample Product,457.13,4,158.92,1828.52,1669.6,495.14,134.48
29965,2737,07/10/2015 00:00,07/15/2015 00:00,5,4,Shipping canceled,1,PROCESSING,Same Day,1799,Corporate,Europe,Western Europe,SampleLand,Camping & Hiking,Sample Product,340.94,1,13.5,340.94,327.44,26.3,50.25
1471,2738,07/19/2016 00:00,07/25/2016 00:00,6,4,Shipping canceled,1,PROCESSING,Second Class,11166,Corporate,USCA,Central America,SampleLand,Cardio Equipment,Sample Product,315.21,1,0.03,315.21,315.18,102.47,-1.15
28761,2739,03/02/2017 00:00,03/04/2017 00:00,2,1,Late delivery,1,PENDING,Second Class,10666,Consumer,LATAM,West Africa,SampleLand,Fishing,Sample Product,369.02,3,1.13,1107.06,1105.93,366.92,283.69
9819,2740,08/25/2016 00:00,09/01/2016 00:00,7,4,Late delivery,1,CLOSED,Second Class,9951,Consumer,LATAM,West Africa,SampleLand,Indoor/Outdoor Games,Sample Product,149.32,1,6.15,149.32,143.17,32.46,17.73
47665,2741,05/02/2015 00:00,05/06/2015 00:00,4,4,Advance shipping,0,CLOSED,Second Class,8820,Corporate,Africa,Southeast Asia,SampleLand,Cleats,Sample Product,305.89,5,120.87,1529.45,1408.58,-33.82,398.75
32482,2742,07/04/2017 00:00,07/07/2017 00:00,3,4,Advance shipping,0,COMPLETE,Standard Class,10340,Consumer,Africa,Western Europe,SampleLand,Indoor/Outdoor Games,Sample Product,402.45,3,87.82,1207.35,1119.53,377.27,284.47
18250,2743,07/05/2015 00:00,07/13/2015 00:00,8,6,Late delivery,1,CLOSED,Standard Class,7765,Corporate,Pacific Asia,US Center,SampleLand,Water Sports,Sample Product,54.24,3,22.5,162.72,140.22,13.63,21.45
160,2744,05/03/2017 00:00,05/10/2017 00:00,7,6,Late delivery,1,PENDING_PAYMENT,Standard Class,10967,Corporate,LATAM,Southeast Asia,SampleLand,Cleats,Sample Product,479.82,1,54.99,479.82,424.83,46.32,88.99
34260,2745,02/15/2016 00:00,02/22/2016 00:00,7,4,Shipping on time,1,PENDING,Standard Class,11023,Corporate,Europe,South America,SampleLand,Cardio Equipment,Sample Product,447.02,4,248.03,1788.08,1540.05,287.33,433.8
42251,2746,05/18/2017 00:00,05/21/2017 00:00,3,4,Advance shipping,0,PENDING,Standard Class,5232,Home Office,USCA,US Center,SampleLand,Cardio Equipment,Sample Product,481.88,4,147.97,1927.52,1779.55,395.5,93.3
25445,2747,07/29/2015 00:00,08/02/2015 00:00,4,4,Late delivery,0,CLOSED,Same Day,2984,Consumer,USCA,Western Europe,SampleLand,Indoor/Outdoor Games,Sample Product,406.09,4,108.83,1624.36,1515.53,504.86,345.61
54327,2748,07/14/2015 00:00,07/21/2015 00:00,7,4,Late delivery,1,COMPLETE,First Class,10703,Consumer,Europe,Central America,SampleLand,Indoor/Outdoor Games,Sample Product,154.21,3,39.28,462.63,423.35,142.63,133.67
11776,2749,06/25/2016 00:00,06/30/2016 00:00,5,2,Late delivery,1,PENDING_PAYMENT,First Class,9919,Consumer,LATAM,Western Europe,SampleLand,Camping & Hiking,Sample Product,294.96,2,32.93,589.92,556.99,47.97,-47.88
45274,2750,02/26/2015 00:00,03/03/2015 00:00,5,6,Late delivery,0,CLOSED,First Class,5329,Consumer,Africa,South America,SampleLand,Men's Footwear,Sample Product,68.88,1,2.18,68.88,66.7,-2.4,8.32
29741,2751,08/14/2015 00:00,08/23/2015 00:00,9,6,Shipping on time,1,PROCESSING,Second Class,10904,Consumer,USCA,West Africa,SampleLand,Water Sports,Sample Product,379.54,2,95.26,759.08,663.82,207.12,-23.12
18849,2752,03/24/2017 00:00,03/25/2017 00:00,1,2,Late delivery,0,PROCESSING,Second Class,1220,Consumer,USCA,Western Europe,SampleLand,Cardio Equipment,Sample Product,85.28,3,26.12,255.84,229.72,-10.67,16.88
17292,2753,06/29/2017 00:00,07/04/2017 00:00,5,6,Advance shipping,0,CLOSED,Standard Class,9858,Consumer,Africa,Oceania,SampleLand,Camping & Hiking,Sample Product,434.74,1,21.24,434.74,413.5,61.49,112.86
26991,2754,04/21/2015 00:00,04/30/2015 00:00,9,6,Late delivery,1,CLOSED,First Class,595,Consumer,Pacific Asia,Central America,SampleLand,Electronics,Sample Product,127.87,1,8.56,127.87,119.31,-3.01,-1.25
4835,2755,08/02/2017 00:00,08/05/2017 00:00,3,4,Advance shipping,0,PENDING_PAYMENT,Standard Class,1230,Home Office,LATAM,Oceania,SampleLand,Cleats,Sample Product,88.6,2,5.99,177.2,171.21,10.48,-14.35
39043,2756,05/29/2017 00:00,06/04/2017 00:00,6,6,Shipping on time,0,COMPLETE,Second Class,763,Consumer,LATAM,West Africa,SampleLand,Cleats,Sample Product,44.74,1,3.78,44.74,40.96,5.67,1.15
24529,2757,07/23/2017 00:00,07/24/2017 00:00,1,2,Shipping on time,0,PENDING,Standard Class,959,Consumer,Africa,Central America,SampleLand,Camping & Hiking,Sample Product,358.57,1,19.27,358.57,339.3,73.71,85.09
40826,2758,02/19/2017 00:00,02/21/2017 00:00,2,1,Advance shipping,1,COMPLETE,Standard Class,2256,Corporate,USCA,Southeast Asia,SampleLand,Fishing,Sample Product,101.24,3,39.89,303.72,263.83,89.4,-13.61
30914,2759,01/08/2017 00:00,01/09/2017 00:00,1,2,Late delivery,0,PENDING,Standard Class,4344,Consumer,USCA,US Center,SampleLand,Men's Footwear,Sample Product,106.86,4,33.88,427.44,393.56,123.33,64.46
58649,2760,07/16/2016 00:00,07/20/2016 00:00,4,4,Shipping on time,0,PENDING_PAYMENT,Second Class,4318,Corporate,Europe,Southeast Asia,SampleLand,Men's Footwear,Sample Product,93.15,3,17.26,279.45,262.19,35.19,61.39
4958,2761,11/27/2016 00:00,12/01/2016 00:00,4,4,Late delivery,0,PENDING,First Class,5051,Corporate,LATAM,Oceania,SampleLand,Camping & Hiking,Sample Product,159.84,1,17.97,159.84,141.87,5.76,22.23
29579,2762,09/02/2017 00:00,09/10/2017 00:00,8,6,Late delivery,1,PENDING_PAYMENT,Standard Class,11751,Corporate,USCA,Central America,SampleLand,Cleats,Sample Product,471.19,2,127.94,942.38,814.44,115.35,261.18
32177,2763,05/08/2015 00:00,05/11/2015 00:00,3,2,Shipping canceled,1,PROCESSING,Standard Class,6133,Consumer,USCA,Southeast Asia,SampleLand,Electronics,Sample Product,248.44,1,30.46,248.44,217.98,14.17,52.48
14972,2764,11/25/2015 00:00,11/26/2015 00:00,1,2,Advance shipping,0,PROCESSING,First Class,2895,Consumer,USCA,Southeast Asia,SampleLand,Cleats,Sample Product,137.83,4,40.93,551.32,510.39,54.49,-30.82
40342,2765,04/13/2015 00:00,04/18/2015 00:00,5,4,Late delivery,1,PENDING_PAYMENT,Standard Class,1651,Home Office,Pacific Asia,US Center,SampleLand,Electronics,Sample Product,93.49,2,10.0,186.98,176.98,55.12,50.45
21732,2766,09/28/2017 00:00,09/30/2017 00:00,2,1,Advance shipping,1,PENDING_PAYMENT,Second Class,10955,Home Office,USCA,Western Europe,SampleLand,Fishing,Sample Product,19.26,2,3.83,38.52,34.69,4.56,5.08
45811,2767,05/16/2016 00:00,05/20/2016 00:00,4,4,Late delivery,0,CLOSED,First Class,3310,Corporate,Europe,Southeast Asia,SampleLand,Men's Footwear,Sample Product,188.85,5,115.7,944.25,828.55,-67.33,277.95
55346,2768,01/10/2017 00:00,01/15/2017 00:00,5,4,Shipping on time,1,CLOSED,Second Class,9725,Consumer,Europe,Central America,SampleLand,Cardio Equipment,Sample Product,63.93,3,28.15,191.79,163.64,34.01,56.19
51218,2769,07/01/2017 00:00,07/07/2017 00:00,6,6,Late delivery,0,PROCESSING,Standard Class,9477,Consumer,LATAM,Central America,SampleLand,Cardio Equipment,Sample Product,23.24,4,6.38,92.96,86.58,2.29,-2.28
37962,2770,12/03/2017 00:00,12/07/2017 00:00,4,4,Late delivery,0,CLOSED,Second Class,10333,Corporate,LATAM,Southeast Asia,SampleLand,Indoor/Outdoor Games,Sample Product,60.46,2,12.12,120.92,108.8,-0.41,1.28
43077,2771,06/25/2015 00:00,06/28/2015 00:00,3,1,Advance shipping,1,CLOSED,Same Day,1757,Consumer,Pacific Asia,West Africa,SampleLand,Fishing,Sample Product,166.08,5,36.51,830.4,793.89,194.45,154.08
51855,2772,05/31/2017 00:00,06/01/2017 00:00,1,1,Shipping on time,0,ON_HOLD,Standard Class,9417,Home Office,Pacific Asia,US Center,SampleLand,Indoor/Outdoor Games,Sample Product,377.92,4,19.83,1511.68,1491.85,-38.04,-111.78
58838,2773,08/06/2017 00:00,08/07/2017 00:00,1,1,Late delivery,0,ON_HOLD,Second Class,9386,Home Office,Pacific Asia,Oceania,SampleLand,Camping & Hiking,Sample Product,42.82,3,4.88,128.46,123.58,21.52,9.94
43445,2774,03/19/2015 00:00,03/24/2015 00:00,5,6,Late delivery,0,ON_HOLD,Standard Class,11677,Consumer,Pacific Asia,Central America,SampleLand,Water Sports,Sample Product,342.55,3,2.23,1027.65,1025.42,274.53,353.55
54779,2775,04/23/2017 00:00,04/29/2017 00:00,6,4,Advance shipping,1,PROCESSING,Same Day,8500,Consumer,Europe,Southeast Asia,SampleLand,Women's Apparel,Sample Product,314.07,4,96.0,1256.28,1160.28,40.9,158.57
57925,2776,02/06/2016 00:00,02/12/2016 00:00,6,4,Late delivery,1,CLOSED,Standard Class,1438,Consumer,USCA,Central America,SampleLand,Electronics,Sample Product,442.18,1,24.75,442.18,417.43,46.96,20.49
10554,2777,11/20/2016 00:00,11/24/2016 00:00,4,2,Late delivery,1,ON_HOLD,Standard Class,5497,Consumer,Pacific Asia,South America,SampleLand,Men's Footwear,Sample Product,100.15,2,20.38,200.3,179.92,28.78,-2.96
30074,2778,07/07/2016 00:00,07/12/2016 00:00,5,6,Late delivery,0,PENDING_PAYMENT,Standard Class,5748,Consumer,Pacific Asia,West Africa,SampleLand,Cleats,Sample Product,399.19,4,147.38,1596.76,1449.38,273.2,344.32
21445,2779,09/13/2015 00:00,09/16/2015 00:00,3,2,Late delivery,1,ON_HOLD,Same Day,5684,Corporate,Pacific Asia,US Center,SampleLand,Men's Footwear,Sample Product,433.78,3,32.77,1301.34,1268.57,427.98,404.21
56994,2780,06/05/2015 00:00,06/09/2015 00:00,4,4,Late delivery,0,COMPLETE,Standard Class,4114,Consumer,Pacific Asia,Western Europe,SampleLand,Fishing,Sample Product,488.48,4,197.49,1953.92,1756.43,526.88,555.02
44641,2781,05/22/2015 00:00,05/28/2015 00:00,6,4,Late delivery,1,COMPLETE,Standard Class,9618,Consumer,Pacific Asia,Central America,SampleLand,Men's Footwear,Sample Product,406.19,3,34.25,1218.57,1184.32,-7.03,-83.73
