issue,key,detail,severity,route_to
sla_breach,83311,shipped 4d past schedule,high,Logistics
sla_breach,164688,shipped 4d past schedule,high,Logistics
sla_breach,158516,shipped 4d past schedule,high,Logistics
sla_breach,27642,shipped 4d past schedule,high,Logistics
sla_breach,155933,shipped 4d past schedule,high,Logistics
sla_breach,153249,shipped 4d past schedule,high,Logistics
sla_breach,22411,shipped 4d past schedule,high,Logistics
sla_breach,132521,shipped 4d past schedule,high,Logistics
sla_breach,142505,shipped 4d past schedule,high,Logistics
sla_breach,137189,shipped 4d past schedule,high,Logistics
sla_breach,14064,shipped 4d past schedule,high,Logistics
sla_breach,17701,shipped 4d past schedule,high,Logistics
sla_breach,7347,shipped 4d past schedule,high,Logistics
sla_breach,119948,shipped 4d past schedule,high,Logistics
sla_breach,77208,shipped 4d past schedule,high,Logistics
sla_breach,77207,shipped 4d past schedule,high,Logistics
sla_breach,60722,shipped 4d past schedule,high,Logistics
sla_breach,78631,shipped 10d past schedule,high,Logistics
sla_breach,90576,shipped 4d past schedule,high,Logistics
sla_breach,90573,shipped 4d past schedule,high,Logistics
sla_breach,80772,shipped 4d past schedule,high,Logistics
sla_breach,87129,shipped 4d past schedule,high,Logistics
sla_breach,120286,shipped 8d past schedule,high,Logistics
sla_breach,30933,shipped 10d past schedule,high,Logistics
sla_breach,40348,shipped 9d past schedule,high,Logistics
sla_breach,38803,shipped 8d past schedule,high,Logistics
sla_breach,12669,shipped 5d past schedule,high,Logistics
sla_breach,153366,shipped 7d past schedule,high,Logistics
sla_breach,140201,shipped 8d past schedule,high,Logistics
sla_breach,14720,shipped 8d past schedule,high,Logistics
sla_breach,175546,shipped 4d past schedule,high,Logistics
sla_breach,112012,shipped 8d past schedule,high,Logistics
sla_breach,60120,shipped 6d past schedule,high,Logistics
sla_breach,51915,shipped 8d past schedule,high,Logistics
sla_breach,83368,shipped 8d past schedule,high,Logistics
sla_breach,40346,shipped 5d past schedule,high,Logistics
sla_breach,138248,shipped 4d past schedule,high,Logistics
sla_breach,123335,shipped 10d past schedule,high,Logistics
sla_breach,31088,shipped 8d past schedule,high,Logistics
sla_breach,53631,shipped 10d past schedule,high,Logistics
sla_breach,100434,shipped 4d past schedule,high,Logistics
sla_breach,159106,shipped 4d past schedule,high,Logistics
sla_breach,121596,shipped 4d past schedule,high,Logistics
sla_breach,172815,shipped 4d past schedule,high,Logistics
sla_breach,173245,shipped 4d past schedule,high,Logistics
sla_breach,174276,shipped 9d past schedule,high,Logistics
sla_breach,168588,shipped 4d past schedule,high,Logistics
sla_breach,107438,shipped 4d past schedule,high,Logistics
sla_breach,174675,shipped 4d past schedule,high,Logistics
sla_breach,107437,shipped 4d past schedule,high,Logistics
sla_breach,156286,shipped 4d past schedule,high,Logistics
sla_breach,42365,shipped 4d past schedule,high,Logistics
sla_breach,162264,shipped 4d past schedule,high,Logistics
sla_breach,173655,shipped 4d past schedule,high,Logistics
sla_breach,42364,shipped 4d past schedule,high,Logistics
sla_breach,162263,shipped 4d past schedule,high,Logistics
sla_breach,155142,shipped 4d past schedule,high,Logistics
sla_breach,107729,shipped 4d past schedule,high,Logistics
sla_breach,173365,shipped 4d past schedule,high,Logistics
sla_breach,46180,shipped 4d past schedule,high,Logistics
sla_breach,155141,shipped 4d past schedule,high,Logistics
sla_breach,30999,shipped 4d past schedule,high,Logistics
sla_breach,157634,shipped 4d past schedule,high,Logistics
sla_breach,170546,shipped 4d past schedule,high,Logistics
sla_breach,33234,shipped 4d past schedule,high,Logistics
sla_breach,123380,shipped 7d past schedule,high,Logistics
sla_breach,49898,shipped 4d past schedule,high,Logistics
sla_breach,107728,shipped 4d past schedule,high,Logistics
sla_breach,33236,shipped 4d past schedule,high,Logistics
sla_breach,32290,shipped 4d past schedule,high,Logistics
sla_breach,46181,shipped 4d past schedule,high,Logistics
sla_breach,161569,shipped 4d past schedule,high,Logistics
sla_breach,46854,shipped 7d past schedule,high,Logistics
sla_breach,117123,shipped 6d past schedule,high,Logistics
sla_breach,36635,shipped 4d past schedule,high,Logistics
sla_breach,34620,shipped 4d past schedule,high,Logistics
sla_breach,34619,shipped 4d past schedule,high,Logistics
sla_breach,168590,shipped 4d past schedule,high,Logistics
sla_breach,168587,shipped 4d past schedule,high,Logistics
sla_breach,49827,shipped 4d past schedule,high,Logistics
sla_breach,49900,shipped 4d past schedule,high,Logistics
sla_breach,36634,shipped 4d past schedule,high,Logistics
sla_breach,158861,shipped 4d past schedule,high,Logistics
sla_breach,170672,shipped 4d past schedule,high,Logistics
sla_breach,166876,shipped 4d past schedule,high,Logistics
sla_breach,32288,shipped 4d past schedule,high,Logistics
sla_breach,172290,shipped 4d past schedule,high,Logistics
sla_breach,172685,shipped 4d past schedule,high,Logistics
sla_breach,140782,shipped 4d past schedule,high,Logistics
sla_breach,5288,shipped 4d past schedule,high,Logistics
sla_breach,22637,shipped 4d past schedule,high,Logistics
sla_breach,1437,shipped 4d past schedule,high,Logistics
sla_breach,13242,shipped 4d past schedule,high,Logistics
sla_breach,140780,shipped 4d past schedule,high,Logistics
sla_breach,133912,shipped 4d past schedule,high,Logistics
sla_breach,133911,shipped 4d past schedule,high,Logistics
sla_breach,5081,shipped 4d past schedule,high,Logistics
sla_breach,149265,shipped 4d past schedule,high,Logistics
sla_breach,133909,shipped 4d past schedule,high,Logistics
sla_breach,1194,shipped 4d past schedule,high,Logistics
sla_breach,1436,shipped 4d past schedule,high,Logistics
sla_breach,1192,shipped 4d past schedule,high,Logistics
sla_breach,145180,shipped 4d past schedule,high,Logistics
sla_breach,11710,shipped 4d past schedule,high,Logistics
sla_breach,2618,shipped 4d past schedule,high,Logistics
sla_breach,141961,shipped 4d past schedule,high,Logistics
sla_breach,141960,shipped 4d past schedule,high,Logistics
sla_breach,142415,shipped 4d past schedule,high,Logistics
sla_breach,21635,shipped 4d past schedule,high,Logistics
sla_breach,13149,shipped 4d past schedule,high,Logistics
sla_breach,21634,shipped 4d past schedule,high,Logistics
sla_breach,13147,shipped 4d past schedule,high,Logistics
sla_breach,1193,shipped 4d past schedule,high,Logistics
sla_breach,1191,shipped 4d past schedule,high,Logistics
sla_breach,11713,shipped 4d past schedule,high,Logistics
sla_breach,136809,shipped 4d past schedule,high,Logistics
sla_breach,5284,shipped 4d past schedule,high,Logistics
sla_breach,24209,shipped 4d past schedule,high,Logistics
sla_breach,5082,shipped 4d past schedule,high,Logistics
sla_breach,180245,shipped 4d past schedule,high,Logistics
sla_breach,178950,shipped 4d past schedule,high,Logistics
sla_breach,178980,shipped 4d past schedule,high,Logistics
sla_breach,72289,shipped 4d past schedule,high,Logistics
sla_breach,71165,shipped 4d past schedule,high,Logistics
sla_breach,177120,shipped 4d past schedule,high,Logistics
sla_breach,108310,shipped 4d past schedule,high,Logistics
sla_breach,177680,shipped 4d past schedule,high,Logistics
sla_breach,109733,shipped 4d past schedule,high,Logistics
sla_breach,60023,shipped 4d past schedule,high,Logistics
sla_breach,124848,shipped 4d past schedule,high,Logistics
sla_breach,124847,shipped 4d past schedule,high,Logistics
sla_breach,105466,shipped 4d past schedule,high,Logistics
sla_breach,57297,shipped 7d past schedule,high,Logistics
sla_breach,60024,shipped 4d past schedule,high,Logistics
sla_breach,108309,shipped 4d past schedule,high,Logistics
sla_breach,178455,shipped 4d past schedule,high,Logistics
sla_breach,175380,shipped 4d past schedule,high,Logistics
sla_breach,60827,shipped 4d past schedule,high,Logistics
sla_breach,179660,shipped 4d past schedule,high,Logistics
sla_breach,179875,shipped 4d past schedule,high,Logistics
sla_breach,176105,shipped 4d past schedule,high,Logistics
sla_breach,179815,shipped 4d past schedule,high,Logistics
sla_breach,80763,shipped 4d past schedule,high,Logistics
sla_breach,82862,shipped 4d past schedule,high,Logistics
sla_breach,118629,shipped 4d past schedule,high,Logistics
sla_breach,87482,shipped 4d past schedule,high,Logistics
sla_breach,87480,shipped 4d past schedule,high,Logistics
sla_breach,95764,shipped 4d past schedule,high,Logistics
sla_breach,118626,shipped 4d past schedule,high,Logistics
sla_breach,102407,shipped 4d past schedule,high,Logistics
sla_breach,89056,shipped 4d past schedule,high,Logistics
sla_breach,89055,shipped 4d past schedule,high,Logistics
sla_breach,87479,shipped 4d past schedule,high,Logistics
sla_breach,89451,shipped 4d past schedule,high,Logistics
sla_breach,81700,shipped 4d past schedule,high,Logistics
sla_breach,82861,shipped 4d past schedule,high,Logistics
sla_breach,106688,shipped 10d past schedule,high,Logistics
sla_breach,30256,shipped 4d past schedule,high,Logistics
sla_breach,32545,shipped 4d past schedule,high,Logistics
sla_breach,162317,shipped 4d past schedule,high,Logistics
sla_breach,170671,shipped 4d past schedule,high,Logistics
sla_breach,46527,shipped 4d past schedule,high,Logistics
sla_breach,156284,shipped 4d past schedule,high,Logistics
sla_breach,49901,shipped 4d past schedule,high,Logistics
sla_breach,38838,shipped 4d past schedule,high,Logistics
sla_breach,31000,shipped 4d past schedule,high,Logistics
sla_breach,32286,shipped 4d past schedule,high,Logistics
sla_breach,170670,shipped 4d past schedule,high,Logistics
sla_breach,157632,shipped 4d past schedule,high,Logistics
sla_breach,37323,shipped 4d past schedule,high,Logistics
sla_breach,32544,shipped 4d past schedule,high,Logistics
sla_breach,126303,shipped 4d past schedule,high,Logistics
sla_breach,140778,shipped 4d past schedule,high,Logistics
sla_breach,366,shipped 9d past schedule,high,Logistics
sla_breach,138457,shipped 4d past schedule,high,Logistics
sla_breach,1190,shipped 4d past schedule,high,Logistics
sla_breach,24207,shipped 4d past schedule,high,Logistics
sla_breach,60828,shipped 4d past schedule,high,Logistics
sla_breach,108307,shipped 4d past schedule,high,Logistics
sla_breach,73856,shipped 4d past schedule,high,Logistics
sla_breach,69447,shipped 4d past schedule,high,Logistics
sla_breach,60829,shipped 4d past schedule,high,Logistics
sla_breach,78867,shipped 4d past schedule,high,Logistics
sla_breach,102405,shipped 4d past schedule,high,Logistics
sla_breach,82859,shipped 4d past schedule,high,Logistics
sla_breach,87481,shipped 4d past schedule,high,Logistics
sla_breach,89916,shipped 4d past schedule,high,Logistics
sla_breach,78716,shipped 4d past schedule,high,Logistics
sla_breach,107459,shipped 4d past schedule,high,Logistics
sla_breach,162265,shipped 4d past schedule,high,Logistics
sla_breach,158860,shipped 4d past schedule,high,Logistics
sla_breach,34622,shipped 4d past schedule,high,Logistics
sla_breach,33235,shipped 4d past schedule,high,Logistics
sla_breach,123381,shipped 4d past schedule,high,Logistics
sla_breach,107439,shipped 4d past schedule,high,Logistics
sla_breach,142414,shipped 4d past schedule,high,Logistics
sla_breach,11465,shipped 4d past schedule,high,Logistics
sla_breach,14450,shipped 4d past schedule,high,Logistics
sla_breach,140779,shipped 4d past schedule,high,Logistics
sla_breach,13244,shipped 4d past schedule,high,Logistics
sla_breach,22640,shipped 4d past schedule,high,Logistics
sla_breach,54301,shipped 4d past schedule,high,Logistics
sla_breach,71671,shipped 4d past schedule,high,Logistics
sla_breach,50724,shipped 4d past schedule,high,Logistics
sla_breach,89057,shipped 4d past schedule,high,Logistics
sla_breach,92767,shipped 4d past schedule,high,Logistics
sla_breach,118627,shipped 4d past schedule,high,Logistics
sla_breach,80748,shipped 4d past schedule,high,Logistics
sla_breach,157633,shipped 7d past schedule,high,Logistics
sla_breach,156285,shipped 4d past schedule,high,Logistics
sla_breach,161567,shipped 4d past schedule,high,Logistics
sla_breach,46525,shipped 4d past schedule,high,Logistics
sla_breach,114647,shipped 4d past schedule,high,Logistics
sla_breach,170668,shipped 4d past schedule,high,Logistics
sla_breach,156297,shipped 4d past schedule,high,Logistics
sla_breach,107731,shipped 4d past schedule,high,Logistics
sla_breach,107727,shipped 4d past schedule,high,Logistics
sla_breach,49899,shipped 4d past schedule,high,Logistics
sla_breach,49828,shipped 4d past schedule,high,Logistics
sla_breach,33233,shipped 4d past schedule,high,Logistics
sla_breach,170545,shipped 4d past schedule,high,Logistics
sla_breach,46526,shipped 4d past schedule,high,Logistics
sla_breach,166875,shipped 4d past schedule,high,Logistics
sla_breach,46183,shipped 4d past schedule,high,Logistics
sla_breach,46182,shipped 4d past schedule,high,Logistics
sla_breach,13243,shipped 4d past schedule,high,Logistics
sla_breach,22639,shipped 4d past schedule,high,Logistics
sla_breach,11712,shipped 4d past schedule,high,Logistics
sla_breach,11711,shipped 4d past schedule,high,Logistics
sla_breach,13245,shipped 4d past schedule,high,Logistics
sla_breach,136808,shipped 4d past schedule,high,Logistics
sla_breach,108328,shipped 4d past schedule,high,Logistics
sla_breach,108308,shipped 4d past schedule,high,Logistics
sla_breach,56366,shipped 4d past schedule,high,Logistics
sla_breach,116340,shipped 4d past schedule,high,Logistics
sla_breach,78717,shipped 4d past schedule,high,Logistics
sla_breach,95765,shipped 4d past schedule,high,Logistics
sla_breach,102406,shipped 4d past schedule,high,Logistics
sla_breach,82860,shipped 4d past schedule,high,Logistics
sla_breach,115027,shipped 4d past schedule,high,Logistics
sla_breach,107730,shipped 4d past schedule,high,Logistics
sla_breach,107440,shipped 4d past schedule,high,Logistics
sla_breach,49830,shipped 4d past schedule,high,Logistics
sla_breach,169795,shipped 4d past schedule,high,Logistics
sla_breach,166878,shipped 4d past schedule,high,Logistics
sla_breach,37322,shipped 4d past schedule,high,Logistics
sla_breach,32289,shipped 4d past schedule,high,Logistics
sla_breach,170669,shipped 4d past schedule,high,Logistics
sla_breach,28495,shipped 5d past schedule,high,Logistics
sla_breach,169794,shipped 4d past schedule,high,Logistics
sla_breach,49826,shipped 4d past schedule,high,Logistics
sla_breach,42366,shipped 4d past schedule,high,Logistics
sla_breach,144425,shipped 4d past schedule,high,Logistics
sla_breach,153673,shipped 4d past schedule,high,Logistics
sla_breach,11074,shipped 4d past schedule,high,Logistics
sla_breach,22636,shipped 4d past schedule,high,Logistics
sla_breach,14449,shipped 4d past schedule,high,Logistics
sla_breach,22638,shipped 4d past schedule,high,Logistics
sla_breach,145184,shipped 4d past schedule,high,Logistics
sla_breach,54303,shipped 4d past schedule,high,Logistics
sla_breach,54302,shipped 4d past schedule,high,Logistics
sla_breach,105467,shipped 4d past schedule,high,Logistics
sla_breach,71164,shipped 4d past schedule,high,Logistics
sla_breach,69446,shipped 4d past schedule,high,Logistics
sla_breach,56864,shipped 4d past schedule,high,Logistics
sla_breach,73855,shipped 4d past schedule,high,Logistics
